Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
ID04211,Male,23,Economics,88.6,3.7,3.19,4.3,10,3.59
ID04212,Female,23,Computer Science,100.0,2.6,2.71,8.4,10,2.98
ID04213,Male,24,Computer Science,71.5,2.1,3.14,5.6,9,2.96
ID04214,Male,23,Engineering,84.7,1.2,2.96,6.4,5,3.01
ID04215,Female,21,Mathematics,79.4,1.2,3.02,6.4,11,3.07
ID04216,Female,22,Economics,68.7,3.9,4.0,4.0,4,3.81
ID04217,Male,20,Computer Science,82.7,4.7,2.92,7.4,9,3.37
ID04218,Male,20,Computer Science,91.3,2.0,2.13,9.1,7,2.22
ID04219,Female,18,Economics,92.9,8.6,3.61,8.4,2,4.0
ID04220,Male,20,Business,100.0,3.1,3.6,6.4,9,3.94
ID04221,Male,19,Economics,92.0,3.8,2.11,8.6,12,2.24
ID04222,Female,23,Computer Science,100.0,3.6,2.75,4.4,4,2.79
ID04223,Female,20,Mathematics,86.0,1.0,3.32,8.2,4,3.3
ID04224,Female,18,Business,100.0,7.0,3.36,5.9,6,3.71
ID04225,Female,18,Psychology,100.0,5.6,3.1,8.5,10,3.51
ID04226,Female,19,Economics,93.0,8.8,3.11,7.1,12,3.59
ID04227,Male,18,Psychology,70.1,8.4,2.63,5.2,12,2.7
ID04228,Female,24,Business,76.8,5.2,1.9,7.4,11,1.98
ID04229,Male,21,Business,89.2,5.9,4.0,7.0,8,4.0
ID04230,Male,24,Business,91.8,1.9,2.62,7.4,5,2.97
ID04231,Female,23,Engineering,95.5,3.1,3.19,5.8,6,3.23
ID04232,Female,23,Economics,91.9,3.6,3.02,5.2,13,3.34
ID04233,Male,23,Mathematics,85.1,2.9,3.55,7.9,2,3.75
ID04234,Female,22,Mathematics,75.5,8.3,3.16,6.9,13,3.41
ID04235,Male,20,Psychology,91.0,4.5,3.18,7.9,5,3.52
ID04236,Male,21,Psychology,100.0,2.4,1.78,7.8,8,1.95
ID04237,Male,20,Psychology,100.0,8.0,2.68,8.1,12,3.03
ID04238,Female,21,Economics,93.0,4.5,3.47,9.4,10,3.92
ID04239,Female,20,Computer Science,100.0,6.8,3.43,7.3,4,3.84
ID04240,Male,19,Psychology,79.4,1.9,2.62,5.5,5,2.34
ID04241,Female,24,Business,77.4,4.8,2.31,5.8,9,2.2
ID04242,Male,18,Psychology,73.8,2.3,3.16,6.6,15,3.2
ID04243,Female,18,Business,83.1,4.6,1.65,7.3,5,1.95
ID04244,Male,24,Engineering,78.7,5.7,2.53,9.1,11,2.43
ID04245,Male,19,Computer Science,100.0,1.8,3.98,6.8,8,4.0
ID04246,Female,21,Computer Science,77.9,3.9,3.82,9.5,6,3.61
ID04247,Male,24,Economics,73.0,1.9,3.34,9.7,8,3.14
ID04248,Male,22,Economics,100.0,7.1,3.25,7.6,8,3.9
ID04249,Female,21,Mathematics,78.2,4.2,2.12,7.9,9,2.13
ID04250,Female,18,Engineering,87.3,2.4,2.73,6.3,4,3.01
ID04251,Male,22,Economics,91.8,2.8,2.95,9.5,8,3.26
ID04252,Male,20,Business,67.9,3.1,2.74,6.0,9,2.75
ID04253,Male,22,Engineering,100.0,8.7,2.92,8.8,8,3.22
ID04254,Male,21,Computer Science,94.6,3.8,3.75,5.5,8,3.88
ID04255,Male,19,Business,100.0,6.4,2.83,8.0,9,3.46
ID04256,Female,20,Engineering,74.8,3.9,2.93,8.7,10,3.0
ID04257,Female,21,Computer Science,86.5,1.9,3.47,8.4,4,3.72
ID04258,Male,20,Economics,85.6,2.8,2.39,6.3,6,2.7
ID04259,Male,22,Business,89.0,4.9,2.68,6.6,10,3.02
ID04260,Male,18,Business,63.2,1.1,2.73,9.3,9,2.61
ID04261,Male,21,Computer Science,86.7,5.4,3.13,6.2,6,3.62
ID04262,Female,19,Business,63.6,2.6,2.93,6.3,7,2.97
ID04263,Male,24,Economics,90.4,4.4,2.94,9.3,7,3.21
ID04264,Male,22,Economics,53.1,2.9,2.77,6.9,10,2.37
ID04265,Female,21,Economics,57.2,6.0,2.56,6.9,9,2.38
ID04266,Male,19,Computer Science,97.3,4.1,3.4,9.8,10,3.66
ID04267,Female,21,Psychology,76.8,5.8,2.93,6.0,3,2.96
ID04268,Male,22,Psychology,70.2,1.2,3.41,5.9,4,3.11
ID04269,Female,21,Business,100.0,3.6,2.54,7.3,8,2.99
ID04270,Female,20,Economics,89.9,2.5,2.77,7.0,6,2.97
ID04271,Female,22,Business,98.1,5.3,2.99,5.8,7,3.49
ID04272,Female,21,Computer Science,82.5,7.0,3.04,8.2,6,3.41
ID04273,Male,24,Business,100.0,6.9,3.48,7.0,8,4.0
ID04274,Male,18,Mathematics,75.9,8.9,2.88,7.1,8,3.18
ID04275,Female,21,Psychology,100.0,7.1,3.47,7.0,10,3.97
ID04276,Female,20,Business,84.1,3.5,3.29,5.4,6,3.67
ID04277,Male,19,Business,60.2,2.2,3.05,5.8,9,2.75
ID04278,Male,24,Engineering,92.2,1.3,2.62,4.6,6,2.67
ID04279,Male,19,Business,89.7,2.1,3.48,8.7,9,3.55
ID04280,Male,24,Mathematics,69.2,1.1,2.64,7.0,8,2.48
ID04281,Male,19,Psychology,71.2,1.6,3.09,8.5,7,3.09
ID04282,Female,18,Engineering,84.6,4.7,3.07,6.3,9,3.28
ID04283,Male,20,Computer Science,90.2,1.2,3.0,8.7,7,3.02
ID04284,Male,22,Computer Science,47.9,5.0,2.91,4.6,5,2.71
ID04285,Female,19,Psychology,100.0,2.8,2.69,8.5,10,2.78
ID04286,Female,24,Computer Science,77.6,4.2,2.29,6.9,7,2.48
ID04287,Female,20,Mathematics,65.0,4.3,3.8,4.9,10,3.7
ID04288,Female,21,Business,99.1,9.0,2.85,4.0,8,3.2
ID04289,Male,18,Psychology,84.6,4.4,3.04,7.8,3,3.42
ID04290,Female,20,Engineering,100.0,1.7,3.03,8.5,11,3.17
ID04291,Male,20,Business,91.6,2.2,3.65,7.1,7,3.73
ID04292,Male,22,Computer Science,85.0,4.3,4.0,7.9,3,4.0
ID04293,Female,20,Computer Science,82.7,3.4,3.18,7.7,6,3.36
ID04294,Female,22,Engineering,92.2,4.4,3.02,7.1,11,3.28
ID04295,Male,18,Mathematics,78.8,5.1,2.54,8.4,6,2.57
ID04296,Male,18,Engineering,72.2,2.3,2.38,4.8,7,2.4
ID04297,Male,21,Psychology,94.1,5.2,2.21,7.1,9,2.43
ID04298,Male,22,Engineering,82.8,5.5,2.7,8.0,11,3.25
ID04299,Male,22,Computer Science,85.5,4.4,2.05,6.3,5,2.52
ID04300,Female,19,Mathematics,100.0,10.5,3.64,7.4,13,4.0
ID04301,Male,19,Mathematics,83.3,1.3,3.31,5.2,8,3.37
ID04302,Female,21,Economics,85.2,9.8,2.97,7.1,10,3.77
ID04303,Female,18,Engineering,76.0,3.3,3.65,5.9,6,3.42
ID04304,Female,23,Psychology,91.5,2.5,2.56,6.2,7,2.68
ID04305,Female,19,Computer Science,90.2,5.3,2.69,7.9,3,3.2
ID04306,Male,20,Business,98.5,2.8,2.13,4.4,10,2.31
ID04307,Male,18,Mathematics,76.3,6.7,3.49,5.4,8,3.49
ID04308,Female,23,Engineering,78.1,3.2,2.69,8.1,6,2.47
ID04309,Female,20,Economics,96.9,7.3,3.11,6.8,7,3.71
ID04310,Female,24,Psychology,88.8,2.0,3.6,5.9,6,3.73
ID04311,Male,22,Psychology,71.4,4.8,3.79,7.7,8,3.78
ID04312,Female,18,Computer Science,100.0,2.4,3.09,5.3,8,3.44
ID04313,Male,24,Mathematics,59.5,4.9,3.29,5.3,7,3.01
ID04314,Female,21,Computer Science,96.8,1.5,2.65,6.7,8,2.82
ID04315,Female,22,Economics,66.0,1.6,3.94,6.8,14,3.96
ID04316,Male,22,Business,100.0,3.2,3.02,5.9,13,3.23
ID04317,Female,20,Business,61.8,7.5,3.14,6.6,6,3.17
ID04318,Male,24,Business,100.0,1.3,2.9,9.0,10,3.15
ID04319,Male,22,Psychology,83.8,8.2,3.7,6.9,7,4.0
ID04320,Male,19,Mathematics,79.5,4.9,3.2,5.3,15,3.39
ID04321,Female,18,Computer Science,87.8,7.1,3.48,7.0,6,3.92
ID04322,Female,19,Computer Science,94.5,4.1,3.28,4.0,9,3.54
ID04323,Female,20,Economics,71.4,4.5,2.99,9.4,6,3.16
ID04324,Male,23,Business,72.8,3.5,3.56,5.2,5,3.39
ID04325,Female,20,Mathematics,94.7,3.3,3.27,7.3,4,3.57
ID04326,Female,18,Mathematics,59.4,6.1,2.62,7.2,0,2.58
ID04327,Male,22,Economics,76.2,2.0,2.61,5.8,16,2.15
ID04328,Female,24,Engineering,100.0,4.1,3.17,8.9,6,3.36
ID04329,Male,24,Mathematics,70.5,1.3,3.55,10.0,11,3.21
ID04330,Female,21,Mathematics,100.0,1.7,3.92,5.9,4,4.0
ID04331,Male,20,Computer Science,76.2,3.8,2.21,8.1,9,2.17
ID04332,Male,18,Economics,92.6,2.7,3.11,5.5,5,3.19
ID04333,Male,21,Mathematics,94.8,3.6,3.34,9.0,6,3.5
ID04334,Female,22,Mathematics,100.0,2.3,3.25,8.9,5,3.33
ID04335,Male,23,Computer Science,82.0,5.7,3.6,8.5,5,3.91
ID04336,Male,20,Mathematics,100.0,1.7,3.43,4.5,9,3.68
ID04337,Female,23,Computer Science,76.2,9.9,2.61,6.2,9,2.89
ID04338,Female,18,Engineering,88.5,8.0,2.59,6.2,6,3.05
ID04339,Male,23,Psychology,88.7,5.3,3.26,6.1,9,3.81
ID04340,Male,23,Computer Science,68.2,1.6,3.6,9.0,8,3.55
ID04341,Male,18,Computer Science,80.7,3.6,3.17,4.3,9,3.52
ID04342,Male,18,Mathematics,87.4,5.5,2.31,7.6,9,2.83
ID04343,Female,20,Computer Science,78.5,6.9,2.58,8.1,16,2.53
ID04344,Female,23,Economics,100.0,6.9,3.45,5.9,8,3.93
ID04345,Female,21,Business,72.4,6.1,2.93,7.8,7,2.95
ID04346,Male,18,Business,100.0,0.9,3.16,7.7,6,3.17
ID04347,Female,22,Engineering,97.8,2.1,3.63,6.6,9,3.76
ID04348,Female,23,Computer Science,84.8,6.2,2.5,8.6,14,2.81
ID04349,Female,18,Economics,72.0,2.8,2.89,6.2,9,2.7
ID04350,Female,21,Mathematics,73.5,4.8,2.84,8.6,4,2.93
ID04351,Female,24,Mathematics,77.2,10.3,3.28,7.2,9,3.7
ID04352,Female,20,Psychology,58.2,2.7,3.49,6.5,7,3.26
ID04353,Male,23,Engineering,69.9,7.2,2.36,6.7,6,2.41
ID04354,Female,24,Economics,62.8,4.9,3.1,4.9,4,3.03
ID04355,Male,18,Economics,100.0,12.9,3.53,6.5,10,4.0
ID04356,Female,18,Mathematics,94.3,4.9,2.17,5.3,13,2.51
ID04357,Male,22,Psychology,96.8,2.8,3.07,7.4,6,3.48
ID04358,Female,22,Mathematics,93.8,4.1,2.49,8.4,10,2.94
ID04359,Female,23,Psychology,87.5,2.0,2.78,7.7,7,2.86
ID04360,Male,24,Business,100.0,6.0,1.85,5.9,6,2.26
ID04361,Male,24,Economics,75.8,3.1,3.8,6.6,6,3.66
ID04362,Female,18,Business,86.6,4.1,2.92,7.4,10,3.19
ID04363,Female,23,Mathematics,96.2,7.5,2.7,7.5,9,3.33
ID04364,Male,18,Engineering,65.2,1.9,3.26,9.5,14,3.3
ID04365,Male,22,Computer Science,100.0,6.9,2.58,7.9,5,3.09
ID04366,Female,21,Engineering,85.4,1.4,2.53,7.2,8,2.69
ID04367,Male,19,Engineering,87.1,3.8,3.86,7.2,9,4.0
ID04368,Male,19,Computer Science,100.0,5.3,4.0,6.5,4,4.0
ID04369,Male,18,Economics,98.7,6.2,2.8,7.0,7,3.42
ID04370,Male,24,Business,85.6,2.0,3.63,8.1,5,3.92
ID04371,Male,22,Business,87.0,10.4,3.28,5.9,9,3.85
ID04372,Male,20,Economics,62.4,5.4,2.39,7.6,8,2.55
ID04373,Male,20,Computer Science,76.7,6.3,2.64,6.8,12,2.94
ID04374,Male,19,Psychology,92.8,5.4,3.88,9.6,7,4.0
ID04375,Male,21,Engineering,91.7,2.0,2.39,7.4,9,2.82
ID04376,Male,19,Mathematics,100.0,2.6,4.0,7.5,10,4.0
ID04377,Male,18,Business,83.2,8.1,2.81,5.7,7,3.14
ID04378,Female,21,Economics,64.2,8.2,3.89,9.2,10,3.98
ID04379,Male,20,Mathematics,100.0,1.0,2.95,7.8,8,3.06
ID04380,Male,24,Computer Science,100.0,6.0,3.5,9.0,11,3.72
ID04381,Male,22,Mathematics,98.5,3.7,3.8,6.7,9,4.0
ID04382,Male,22,Mathematics,82.5,5.2,3.79,7.0,11,4.0
ID04383,Female,18,Engineering,100.0,4.5,2.81,4.9,6,3.19
ID04384,Female,19,Computer Science,100.0,4.5,2.67,9.8,4,2.76
ID04385,Female,18,Mathematics,86.7,2.3,3.06,7.6,10,3.18
ID04386,Female,22,Business,65.3,7.0,2.45,9.8,5,2.74
ID04387,Female,20,Computer Science,76.2,2.8,3.22,6.5,4,3.1
ID04388,Male,22,Business,94.4,3.7,2.69,7.7,4,3.08
ID04389,Male,21,Economics,60.9,2.4,3.64,8.5,11,3.39
ID04390,Male,24,Economics,87.5,4.1,2.81,7.5,7,3.06
ID04391,Male,24,Psychology,90.7,1.7,2.23,6.5,9,2.46
ID04392,Male,23,Economics,100.0,2.9,3.8,6.3,10,4.0
ID04393,Female,22,Mathematics,100.0,7.0,3.19,6.5,11,3.75
ID04394,Male,22,Computer Science,98.0,1.9,3.11,10.0,7,3.12
ID04395,Female,24,Economics,52.6,5.9,3.65,6.1,5,3.4
ID04396,Female,23,Business,98.8,1.6,3.54,4.0,8,3.72
ID04397,Male,21,Mathematics,95.6,2.7,2.72,7.1,5,2.84
ID04398,Male,19,Economics,88.8,2.7,2.88,7.0,8,3.33
ID04399,Male,22,Engineering,59.0,6.6,2.54,6.5,8,2.29
ID04400,Male,24,Business,73.3,8.3,2.37,6.1,9,2.61
ID04401,Male,18,Business,67.5,3.3,3.39,6.6,6,3.25
ID04402,Male,22,Psychology,54.8,1.7,3.3,5.0,14,2.91
ID04403,Male,18,Engineering,85.0,3.0,3.48,9.7,9,3.61
ID04404,Male,21,Psychology,73.0,3.1,3.74,7.4,11,3.57
ID04405,Female,22,Economics,100.0,2.9,3.49,7.2,5,3.82
ID04406,Female,24,Engineering,82.5,3.7,3.53,8.6,9,3.96
ID04407,Female,21,Business,100.0,2.4,2.06,10.0,11,2.38
ID04408,Male,21,Psychology,61.5,1.8,2.95,6.4,10,2.97
ID04409,Male,19,Mathematics,77.0,1.1,3.58,7.5,7,3.29
ID04410,Female,22,Engineering,86.5,6.5,2.52,8.2,6,3.04
ID04411,Male,18,Business,71.4,4.5,3.15,8.0,11,3.38
ID04412,Male,18,Computer Science,78.7,5.6,3.36,8.4,8,3.21
ID04413,Female,22,Engineering,81.7,5.2,3.32,8.4,13,3.48
ID04414,Female,23,Engineering,81.5,3.9,3.28,6.4,5,3.61
ID04415,Male,19,Economics,100.0,3.7,3.4,8.8,7,3.6
ID04416,Male,19,Mathematics,90.7,10.3,3.19,6.8,9,3.77
ID04417,Male,19,Economics,92.2,2.9,2.37,7.4,10,2.54
ID04418,Male,18,Engineering,93.1,4.1,3.35,7.9,7,3.72
ID04419,Male,21,Engineering,94.2,3.1,3.24,5.9,6,3.55
ID04420,Male,24,Mathematics,83.8,2.1,2.38,7.7,6,2.81
ID04421,Male,23,Mathematics,80.2,12.7,3.79,7.9,10,4.0
ID04422,Female,19,Psychology,87.5,5.5,3.37,4.2,6,3.78
ID04423,Female,18,Business,100.0,2.7,2.41,9.1,13,2.71
ID04424,Female,18,Business,100.0,2.3,2.69,5.8,7,2.85
ID04425,Male,21,Psychology,81.4,5.9,2.82,7.4,7,3.43
ID04426,Male,22,Business,96.5,7.3,2.82,9.3,9,3.04
ID04427,Male,22,Engineering,82.1,1.9,3.25,8.0,1,3.66
ID04428,Male,24,Psychology,85.5,3.6,2.61,8.6,10,3.0
ID04429,Male,24,Psychology,77.9,4.1,3.66,8.7,6,3.47
ID04430,Female,19,Business,82.3,4.1,3.62,6.3,7,3.95
ID04431,Female,24,Computer Science,100.0,4.6,3.41,5.4,10,3.7
ID04432,Male,19,Business,86.4,3.4,3.12,7.6,13,3.4
ID04433,Male,23,Economics,87.0,3.8,3.57,8.1,5,3.97
ID04434,Female,24,Computer Science,63.3,3.9,2.96,8.7,6,2.99
ID04435,Male,21,Psychology,80.4,1.9,2.74,8.2,10,2.73
ID04436,Male,19,Computer Science,81.4,10.1,3.7,6.3,9,4.0
ID04437,Male,21,Engineering,72.6,6.1,3.26,8.3,11,3.13
ID04438,Female,18,Mathematics,85.3,7.1,2.76,4.0,6,3.2
ID04439,Female,19,Computer Science,78.6,4.7,2.89,8.9,4,2.88
ID04440,Male,18,Economics,86.2,12.9,2.73,5.7,11,3.25
ID04441,Female,20,Mathematics,86.8,0.5,4.0,5.6,11,4.0
ID04442,Female,21,Engineering,70.7,4.2,3.1,10.0,6,3.25
ID04443,Male,20,Economics,79.0,2.3,3.18,7.1,10,3.13
ID04444,Male,19,Mathematics,86.2,4.4,3.46,6.6,8,3.84
ID04445,Male,18,Engineering,100.0,9.0,2.49,5.3,7,2.94
ID04446,Female,19,Mathematics,88.9,5.8,3.65,7.7,10,4.0
ID04447,Male,20,Mathematics,75.1,3.9,2.8,8.2,7,2.92
ID04448,Female,19,Business,91.0,9.5,4.0,6.5,9,4.0
ID04449,Male,23,Economics,100.0,6.7,2.94,4.0,7,3.48
ID04450,Female,22,Economics,98.8,5.5,3.62,9.4,10,3.83
ID04451,Male,20,Computer Science,93.2,5.4,1.85,6.6,7,2.25
ID04452,Female,19,Economics,95.9,6.5,2.51,6.5,4,2.89
ID04453,Female,18,Economics,100.0,2.8,2.95,6.9,5,3.13
ID04454,Female,19,Mathematics,100.0,2.6,2.08,5.8,6,2.4
ID04455,Female,18,Psychology,93.5,2.1,3.4,8.9,4,3.64
ID04456,Male,22,Business,100.0,2.9,3.26,8.1,13,3.28
ID04457,Female,19,Computer Science,68.8,9.2,2.6,7.7,9,3.01
ID04458,Male,24,Business,62.5,3.6,3.09,10.0,9,3.05
ID04459,Male,24,Computer Science,87.4,9.3,3.5,6.0,6,4.0
ID04460,Male,22,Engineering,86.0,2.7,2.05,8.9,8,2.27
ID04461,Male,20,Mathematics,76.8,7.5,2.46,4.0,6,2.54
ID04462,Male,18,Economics,97.4,8.3,2.93,8.0,7,3.49
ID04463,Female,24,Economics,57.1,4.5,3.11,10.0,9,2.64
ID04464,Male,23,Psychology,77.0,3.6,3.07,5.4,10,2.92
ID04465,Female,20,Business,77.7,2.5,3.54,9.5,4,3.22
ID04466,Male,18,Business,60.5,7.0,3.34,4.9,11,3.4
ID04467,Male,22,Business,100.0,3.5,3.45,10.0,7,3.51
ID04468,Male,24,Economics,64.6,3.2,2.41,6.3,8,2.48
ID04469,Female,21,Business,76.2,5.0,3.17,5.9,9,3.34
ID04470,Female,19,Mathematics,98.6,5.9,2.95,6.2,9,3.49
ID04471,Female,22,Computer Science,94.7,2.4,3.83,7.0,9,3.98
ID04472,Female,18,Economics,68.4,5.0,3.19,6.8,8,3.29
ID04473,Male,18,Mathematics,95.2,8.3,2.77,6.9,3,3.42
ID04474,Male,18,Engineering,89.3,2.1,3.53,7.5,7,3.91
ID04475,Female,18,Mathematics,100.0,7.1,3.38,7.4,8,3.8
ID04476,Male,19,Mathematics,91.1,7.0,2.69,7.0,10,3.18
ID04477,Male,20,Engineering,82.9,7.4,2.93,6.3,8,3.29
ID04478,Male,23,Mathematics,72.2,6.0,2.93,7.6,12,3.17
ID04479,Female,21,Computer Science,73.8,5.8,3.71,7.6,7,3.82
ID04480,Female,19,Economics,72.6,6.9,3.2,7.5,6,3.21
ID04481,Male,18,Psychology,100.0,5.0,3.46,7.0,16,3.57
ID04482,Male,19,Engineering,85.3,3.1,2.85,6.0,7,3.27
ID04483,Female,22,Economics,93.5,3.1,3.27,7.1,8,3.39
ID04484,Female,23,Business,100.0,3.9,3.75,6.6,9,4.0
ID04485,Male,18,Computer Science,49.6,6.2,2.92,4.0,8,2.67
ID04486,Female,21,Psychology,100.0,3.9,3.16,8.5,7,3.6
ID04487,Male,18,Computer Science,85.8,3.6,2.42,7.4,6,2.64
ID04488,Male,23,Computer Science,91.5,7.3,2.72,7.0,10,3.36
ID04489,Female,21,Business,72.6,4.5,2.93,7.8,9,2.86
ID04490,Female,23,Psychology,73.7,1.7,2.57,5.9,10,2.59
ID04491,Male,21,Computer Science,92.3,2.1,3.76,9.0,3,3.84
ID04492,Female,20,Business,100.0,1.9,2.68,8.8,7,2.68
ID04493,Female,24,Engineering,100.0,4.0,3.49,5.3,6,3.69
ID04494,Female,20,Business,100.0,2.2,3.19,6.1,5,3.26
ID04495,Female,19,Mathematics,82.1,3.6,3.12,8.0,10,3.29
ID04496,Female,19,Economics,76.0,2.9,3.84,7.4,10,3.83
ID04497,Male,21,Business,73.3,1.5,1.97,7.0,6,2.07
ID04498,Male,18,Business,77.7,2.1,3.0,7.7,7,2.93
ID04499,Male,24,Business,54.2,9.5,2.56,4.2,10,2.55
ID04500,Male,22,Computer Science,74.1,3.3,2.12,5.6,10,2.12
ID04501,Female,22,Psychology,76.6,3.2,2.5,6.1,12,2.32
ID04502,Male,18,Business,82.4,3.1,3.11,8.1,4,3.24
ID04503,Male,18,Business,87.0,4.7,2.74,4.0,8,3.22
ID04504,Male,20,Mathematics,90.4,4.1,3.55,7.3,9,3.71
ID04505,Male,22,Mathematics,84.8,10.7,2.99,6.4,11,3.66
ID04506,Male,21,Engineering,76.3,7.6,2.94,8.0,10,3.3
ID04507,Female,23,Engineering,55.5,10.5,2.94,8.2,7,2.83
ID04508,Male,19,Mathematics,76.4,6.2,3.05,9.5,7,3.31
ID04509,Female,23,Psychology,70.4,5.7,2.89,5.2,8,2.92
ID04510,Female,20,Engineering,92.0,2.0,2.67,5.8,8,2.99
ID04511,Male,22,Economics,98.6,1.0,3.59,7.1,8,3.8
ID04512,Male,24,Economics,99.1,1.7,2.79,9.1,7,2.88
ID04513,Male,18,Psychology,96.4,1.5,2.91,7.7,4,3.22
ID04514,Female,24,Mathematics,83.0,3.7,3.31,7.2,12,3.83
ID04515,Female,24,Engineering,77.2,6.8,3.26,8.8,6,3.3
ID04516,Male,22,Business,73.8,2.7,2.65,6.4,7,2.78
ID04517,Male,21,Mathematics,62.4,2.3,3.48,8.8,4,3.41
ID04518,Female,20,Engineering,99.9,6.5,3.37,9.6,9,3.7
ID04519,Male,18,Psychology,82.4,2.3,3.19,6.8,9,3.28
ID04520,Male,23,Economics,66.3,9.2,2.88,4.7,7,3.01
ID04521,Female,21,Psychology,72.6,2.1,2.9,7.2,12,2.99
ID04522,Female,23,Engineering,72.0,6.8,3.0,9.5,8,2.93
ID04523,Female,19,Psychology,85.6,4.8,2.48,7.7,11,2.9
ID04524,Female,20,Engineering,100.0,0.7,3.08,4.9,13,3.17
ID04525,Female,21,Engineering,79.8,2.5,3.55,8.9,10,3.49
ID04526,Male,21,Psychology,51.2,7.0,3.54,8.2,10,3.52
ID04527,Female,23,Computer Science,82.2,1.5,2.91,8.5,6,3.14
ID04528,Female,18,Business,82.7,3.2,3.63,8.7,6,3.84
ID04529,Female,19,Mathematics,81.6,1.5,4.0,6.2,8,4.0
ID04530,Male,23,Economics,75.6,3.7,2.94,8.6,7,2.96
ID04531,Male,21,Business,88.3,5.1,3.45,6.0,7,4.0
ID04532,Male,20,Mathematics,86.0,4.3,1.97,5.2,10,2.32
ID04533,Male,21,Mathematics,84.6,4.6,2.47,5.8,13,2.85
ID04534,Male,22,Economics,91.2,4.3,3.15,8.0,9,3.35
ID04535,Female,20,Business,78.6,3.5,2.6,6.4,11,2.43
ID04536,Female,20,Economics,77.7,6.3,4.0,9.2,13,4.0
ID04537,Male,21,Engineering,100.0,1.5,3.4,8.7,9,3.43
ID04538,Female,18,Economics,93.4,8.9,3.58,8.0,6,4.0
ID04539,Male,20,Psychology,97.4,4.4,3.09,9.1,8,3.22
ID04540,Male,22,Computer Science,100.0,1.6,2.6,5.2,6,2.83
ID04541,Male,23,Computer Science,92.9,8.2,2.84,8.4,5,3.12
ID04542,Male,18,Computer Science,98.9,3.6,3.23,7.9,6,3.62
ID04543,Male,18,Business,61.3,2.9,2.78,5.1,8,2.7
ID04544,Male,18,Business,88.1,1.6,3.44,5.9,9,3.43
ID04545,Male,20,Engineering,82.3,2.7,3.46,6.8,8,3.6
ID04546,Female,18,Computer Science,100.0,6.5,3.1,6.7,6,3.43
ID04547,Male,21,Engineering,98.9,2.2,2.19,6.9,11,2.35
ID04548,Female,18,Computer Science,75.5,6.6,3.96,6.1,7,4.0
ID04549,Female,22,Business,90.6,3.2,2.99,9.2,6,3.08
ID04550,Female,19,Psychology,87.5,2.1,4.0,5.1,5,4.0
ID04551,Female,22,Psychology,91.8,2.8,3.43,5.2,6,3.81
ID04552,Male,20,Psychology,69.7,5.3,3.0,5.6,7,3.16
ID04553,Male,18,Economics,90.4,4.6,3.32,6.0,9,3.82
ID04554,Female,18,Psychology,81.6,9.5,2.09,5.9,10,2.79
ID04555,Male,21,Mathematics,89.2,3.3,3.61,9.5,7,3.87
ID04556,Female,23,Computer Science,74.1,6.7,4.0,6.0,9,4.0
ID04557,Female,18,Psychology,76.2,3.7,2.06,6.8,7,2.2
ID04558,Female,24,Mathematics,100.0,2.4,2.96,5.1,8,3.32
ID04559,Female,22,Mathematics,69.2,1.8,3.05,6.3,4,3.05
ID04560,Female,20,Mathematics,70.3,3.3,3.54,7.9,8,3.46
ID04561,Female,19,Engineering,84.2,4.0,4.0,8.0,4,4.0
ID04562,Male,18,Engineering,73.4,8.1,3.29,8.5,5,3.37
ID04563,Female,19,Mathematics,71.7,9.4,4.0,5.5,8,4.0
ID04564,Male,18,Economics,86.6,9.4,3.19,6.0,9,3.87
ID04565,Male,20,Psychology,62.4,2.6,3.33,8.2,9,3.1
ID04566,Female,23,Computer Science,69.9,2.2,3.26,7.0,4,3.36
ID04567,Male,22,Economics,100.0,2.7,3.71,6.9,9,4.0
ID04568,Male,20,Business,91.9,3.6,2.89,7.9,12,3.32
ID04569,Male,19,Engineering,73.8,1.2,3.51,8.5,6,3.14
ID04570,Female,18,Psychology,91.3,2.1,2.48,6.0,9,2.79
ID04571,Male,19,Psychology,93.5,7.8,2.96,6.8,7,3.68
ID04572,Female,22,Business,99.9,4.7,2.78,6.8,7,3.09
ID04573,Male,24,Business,83.1,2.8,3.14,5.5,3,3.36
ID04574,Female,20,Psychology,99.6,1.3,2.94,7.4,6,3.05
ID04575,Female,19,Business,54.4,4.7,3.67,6.2,10,3.61
ID04576,Male,19,Psychology,69.2,4.1,2.66,7.0,8,2.86
ID04577,Male,22,Economics,87.5,2.1,2.23,8.0,4,2.43
ID04578,Male,24,Business,89.9,5.9,2.42,7.4,10,2.8
ID04579,Female,18,Economics,71.3,2.9,3.6,5.7,7,3.3
ID04580,Female,24,Economics,88.9,4.4,2.62,7.3,11,2.92
ID04581,Female,19,Business,75.6,9.3,3.3,7.2,8,3.73
ID04582,Male,22,Psychology,80.8,5.8,2.95,6.2,9,3.2
ID04583,Female,18,Mathematics,100.0,1.6,3.51,5.7,7,3.52
ID04584,Female,24,Psychology,98.6,5.8,2.98,7.2,11,3.51
ID04585,Female,24,Computer Science,70.0,2.6,4.0,4.9,4,3.94
ID04586,Female,24,Business,69.1,5.3,4.0,5.4,11,4.0
ID04587,Male,23,Engineering,78.8,6.7,2.94,5.1,8,2.98
ID04588,Male,18,Business,84.6,4.4,2.87,5.2,10,2.99
